file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\apache-shardingsphere\features\encrypt\core\src\main\java\org\apache\shardingsphere\encrypt\rewrite\token\pojo\EncryptLiteralAssignmentToken.java,org.apache.shardingsphere.encrypt.rewrite.token.pojo.EncryptLiteralAssignmentToken$LiteralAssignment,innerclass,2,2,0,2,4,1,0,2,0,0.25,NaN,NaN,2,0,1,1,0,0,1,0,0,0,2,0,0,2,0,0,2,0,0,13,3,0,1,0,0,4,0,0,2,2,1,0,0,0,9,26,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\apache-shardingsphere\kernel\data-pipeline\core\src\test\java\org\apache\shardingsphere\data\pipeline\core\util\IntervalToRangeIteratorTest.java,org.apache.shardingsphere.data.pipeline.core.util.IntervalToRangeIteratorTest,class,3,3,0,3,8,1,0,10,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,37,0,2,0,0,0,0,29,5,0,5,1,0,0,2,27,0,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\apache-shardingsphere\features\encrypt\core\src\main\java\org\apache\shardingsphere\encrypt\metadata\reviser\EncryptMetaDataReviseEntry.java,org.apache.shardingsphere.encrypt.metadata.reviser.EncryptMetaDataReviseEntry,class,5,5,0,5,5,1,0,3,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\apache-shardingsphere\infra\common\src\main\java\org\apache\shardingsphere\infra\props\TypedPropertyKey.java,org.apache.shardingsphere.infra.props.TypedPropertyKey,interface,0,11,11,0,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\apache-shardingsphere\kernel\data-pipeline\core\src\main\java\org\apache\shardingsphere\data\pipeline\core\metadata\node\config\processor\JobConfigurationChangedProcessor.java,org.apache.shardingsphere.data.pipeline.core.metadata.node.config.processor.JobConfigurationChangedProcessor,interface,4,4,0,4,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\apache-shardingsphere\kernel\data-pipeline\scenario\cdc\client\src\main\java\org\apache\shardingsphere\data\pipeline\cdc\client\handler\ServerErrorResultHandler.java,org.apache.shardingsphere.data.pipeline.cdc.client.handler.ServerErrorResultHandler,interface,2,4,2,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\apache-shardingsphere\infra\executor\src\main\java\org\apache\shardingsphere\infra\executor\sql\prepare\driver\jdbc\builder\PreparedStatementExecutionUnitBuilder.java,org.apache.shardingsphere.infra.executor.sql.prepare.driver.jdbc.builder.PreparedStatementExecutionUnitBuilder,class,9,10,1,9,3,1,0,2,3,0.0,0.0,0.0,3,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,1,0,1,0,0,0,0,28,17,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\apache-shardingsphere\infra\binder\src\main\java\org\apache\shardingsphere\infra\binder\context\statement\dml\DoStatementContext.java,org.apache.shardingsphere.infra.binder.context.statement.dml.DoStatementContext,class,2,3,1,2,2,2,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\apache-shardingsphere\infra\algorithm\core\src\main\java\org\apache\shardingsphere\infra\algorithm\core\config\AlgorithmConfiguration.java,org.apache.shardingsphere.infra.algorithm.core.config.AlgorithmConfiguration,class,1,32,31,1,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,2,0,0,9,0,0,1,0,0,1,0,2,0,2,0,0,0,0,7,17,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\apache-shardingsphere\features\shadow\distsql\handler\src\test\java\org\apache\shardingsphere\shadow\distsql\update\DropShadowRuleExecutorTest.java,org.apache.shardingsphere.shadow.distsql.update.DropShadowRuleExecutorTest,class,12,13,1,12,10,1,0,28,25,0.5,0.0,0.0,10,0,0,5,0,5,5,0,0,0,1,0,0,1,0,0,1,0,6,67,5,0,0,0,0,19,6,13,0,13,0,0,0,1,45,0,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\apache-shardingsphere\kernel\data-pipeline\core\src\test\java\org\apache\shardingsphere\data\pipeline\core\execute\ExecuteEngineTest.java,org.apache.shardingsphere.data.pipeline.core.execute.ExecuteEngineTest,class,8,9,1,8,8,1,0,32,15,0.0,0.0,0.0,6,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,14,77,2,0,0,2,0,2,7,17,0,17,1,0,2,2,51,0,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\apache-shardingsphere\kernel\data-pipeline\core\src\main\java\org\apache\shardingsphere\data\pipeline\core\job\progress\persist\PipelineJobProgressPersistService.java,org.apache.shardingsphere.data.pipeline.core.job.progress.persist.PipelineJobProgressPersistService,class,5,10,5,5,6,1,0,15,4,0.8,0.0,0.0,5,5,4,1,0,0,5,0,0,0,3,3,0,3,0,0,3,0,6,62,1,0,0,0,0,1,2,4,0,7,0,0,1,3,47,17,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\apache-shardingsphere\kernel\data-pipeline\core\src\test\java\org\apache\shardingsphere\data\pipeline\core\datanode\JobDataNodeLineConvertUtilsTest.java,org.apache.shardingsphere.data.pipeline.core.datanode.JobDataNodeLineConvertUtilsTest,class,4,4,0,4,2,1,0,18,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,7,27,0,0,0,0,0,23,11,10,0,9,0,0,0,0,21,0,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\apache-shardingsphere\infra\common\src\main\java\org\apache\shardingsphere\infra\exception\metadata\rule\InUsedRuleException.java,org.apache.shardingsphere.infra.exception.metadata.rule.InUsedRuleException,class,1,1,0,1,2,3,0,0,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,9,0,0,0,0,0,2,3,1,0,1,0,0,0,0,23,17,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\apache-shardingsphere\features\readwrite-splitting\core\src\test\java\org\apache\shardingsphere\readwritesplitting\yaml\ReadwriteSplittingRuleConfigurationYamlIT.java,org.apache.shardingsphere.readwritesplitting.yaml.ReadwriteSplittingRuleConfigurationYamlIT,class,5,6,1,5,5,2,0,14,10,0.0,0.0,0.0,5,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,11,1,2,0,2,0,0,0,0,21,0,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\apache-shardingsphere\infra\distsql-handler\src\main\java\org\apache\shardingsphere\distsql\handler\executor\ral\plugin\ShowPluginsExecutor.java,org.apache.shardingsphere.distsql.handler.executor.ral.plugin.ShowPluginsExecutor,class,11,12,1,11,9,1,0,18,15,0.0,0.0,0.0,6,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,27,6,0,0,1,0,9,0,1,0,2,1,0,0,2,39,17,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\apache-shardingsphere\features\sharding\core\src\main\java\org\apache\shardingsphere\sharding\route\engine\ShardingSQLRouter.java,org.apache.shardingsphere.sharding.route.engine.ShardingSQLRouter,class,20,21,1,20,12,1,0,21,15,0.0,0.0,0.0,6,0,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,41,6,0,0,0,0,0,0,7,0,8,2,0,0,2,39,17,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\apache-shardingsphere\features\shadow\api\src\main\java\org\apache\shardingsphere\shadow\api\shadow\hint\PreciseHintShadowValue.java,org.apache.shardingsphere.shadow.api.shadow.hint.PreciseHintShadowValue,class,5,7,2,5,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,18,17,0
