file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\elastic-elasticsearch\modules\lang-painless\src\main\java\org\elasticsearch\painless\antlr\PainlessParser.java,org.elasticsearch.painless.antlr.PainlessParser$FalseContext,innerclass,6,6,0,6,4,3,0,4,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,1,1,1,0,0,0,1,0,0,0,21,9,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\elastic-elasticsearch\modules\analysis-common\src\main\java\org\elasticsearch\analysis\common\KeepWordFilterFactory.java,org.elasticsearch.analysis.common.KeepWordFilterFactory,class,7,8,1,7,7,2,0,3,0,0.5,0.0,0.0,2,0,1,0,0,1,2,0,0,0,5,4,0,5,0,0,5,0,0,22,1,0,5,0,2,9,0,7,4,7,1,0,0,0,91,1,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\elastic-elasticsearch\modules\lang-painless\src\test\java\org\elasticsearch\painless\BaseClassTests.java,org.elasticsearch.painless.BaseClassTests$ReturnsPrimitiveFloat,innerclass,2,2,0,2,1,1,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,1,0,0,2,2,2,0,0,0,2,0,0,8,0,0,0,0,0,1,0,2,0,2,0,0,1,0,15,1033,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\elastic-elasticsearch\libs\preallocate\src\main\java\org\elasticsearch\preallocate\PreallocateModuleExportsService.java,org.elasticsearch.preallocate.PreallocateModuleExportsService,class,1,1,0,1,2,2,0,2,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\elastic-elasticsearch\plugins\discovery-gce\src\test\java\org\elasticsearch\discovery\gce\GceMockUtils.java,org.elasticsearch.discovery.gce.GceMockUtils,class,5,9,4,5,5,1,0,7,6,1.0,0.0,0.0,4,4,2,1,1,0,3,0,0,0,2,2,1,0,1,0,2,0,2,47,4,0,1,1,0,8,0,6,1,6,1,1,0,0,51,1,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\elastic-elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\DependenciesInfoPlugin.java,org.elasticsearch.gradle.internal.DependenciesInfoPlugin,class,8,9,1,8,1,1,0,22,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,5,0,3,0,5,2,0,0,3,17,1,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\elastic-elasticsearch\modules\mapper-extras\src\internalClusterTest\java\org\elasticsearch\index\mapper\MatchOnlyTextMapperIT.java,org.elasticsearch.index.mapper.MatchOnlyTextMapperIT,class,6,6,0,6,7,2,0,29,3,0.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,39,1,4,0,0,0,26,8,8,2,10,2,0,0,2,60,1,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\elastic-elasticsearch\build-tools\src\main\java\org\elasticsearch\gradle\LazyPropertyList.java,org.elasticsearch.gradle.LazyPropertyList$PropertyListEntry,innerclass,4,4,0,4,3,1,0,2,0,0.33333334,0.0,0.0,3,0,2,0,0,1,3,0,0,0,2,0,0,2,0,0,2,0,0,15,2,0,0,0,0,1,0,2,0,2,0,0,0,0,12,2,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\elastic-elasticsearch\modules\lang-painless\spi\src\main\java\org\elasticsearch\painless\spi\annotation\NonDeterministicAnnotation.java,org.elasticsearch.painless.spi.annotation.NonDeterministicAnnotation,class,1,5,4,1,1,1,0,0,0,1.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,6,0,0,0,0,0,1,0,2,0,2,0,0,0,0,11,1,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\elastic-elasticsearch\libs\geo\src\test\java\org\elasticsearch\geometry\simplify\Vector3DTests.java,org.elasticsearch.geometry.simplify.Vector3DTests,class,5,5,0,5,13,2,0,13,10,0.5277778,0.0,0.0,9,2,6,3,0,0,6,0,0,0,4,4,0,4,0,0,4,0,9,218,3,4,0,0,0,100,224,59,10,58,2,0,1,0,109,1,0
